"id","player","pos","sOHL","season","DY+/-","gp","evtp","pptp","tp","ev.ppg","pp.ppg","ppg","eTOI/GP","DOB","age.group"
38888,"hakon-nilsen","D",5,2019,"DY+3",68,12,1,14,0.176,0.015,0.206,21.23,1998-02-04,"early"
40690,"ben-garagan","F",4,2019,"DY+2",57,5,3,8,0.088,0.053,0.14,11.07,1999-01-06,"early"
41758,"riley-coome","D",4,2019,"DY+2",46,8,0,8,0.174,0,0.174,15.09,1999-06-07,"early"
43875,"jake-cella","D",3,2019,"DY+1",23,2,0,2,0.087,0,0.087,13.09,2000-08-16,"early"
44713,"jake-partridge","F",2,2019,"DY",46,6,0,6,0.13,0,0.13,10.06,2001-04-18,"early"
41236,"matthieu-franche","D",4,2019,"DY+2",35,3,0,3,0.086,0,0.086,11.44,1999-03-23,"early"
45449,"jonah-de-simone","F",1,2019,"DY-1",47,5,0,5,0.106,0,0.106,9.02,2002-02-24,"early"
45511,"theoren-hill","F",1,2019,"DY-1",60,5,0,6,0.083,0,0.1,9.42,2002-04-04,"early"
45639,"cameron-peters","F",1,2019,"DY-1",50,6,0,6,0.12,0,0.12,10.81,2002-07-09,"early"
43823,"zack-malik","D",3,2019,"DY+1",38,7,1,8,0.184,0.026,0.21,15.76,2000-08-03,"early"
45514,"zack-terry","D",1,2019,"DY-1",51,4,1,5,0.078,0.02,0.098,12.06,2002-04-05,"early"
44644,"daniel-nardi","D",2,2019,"DY",13,1,0,1,0.077,0,0.077,13.43,2001-03-27,"early"
45505,"luka-profaca","D",1,2019,"DY-1",13,2,0,2,0.154,0,0.154,12.19,2002-03-30,"early"
45284,"mark-woolley","D",2,2019,"DY-1",55,8,0,8,0.145,0,0.146,17.35,2001-11-26,"late"
44986,"duncan-penman","D",2,2019,"DY",59,9,0,9,0.153,0,0.152,17.33,2001-07-05,"early"
44588,"evan-brand","D",2,2019,"DY",61,4,0,4,0.066,0,0.066,16.32,2001-03-14,"early"
41141,"conor-ali","D",4,2019,"DY+2",47,7,4,11,0.149,0.085,0.234,14.54,1999-03-09,"early"
43986,"lev-starikov","D",3,2019,"DY",32,4,0,4,0.125,0,0.125,15.18,2000-09-17,"late"
44489,"danyk-drouin","F",2,2019,"DY",33,2,0,2,0.061,0,0.061,8.99,2001-02-21,"early"
45578,"michael-bianconi","D",1,2019,"DY-1",50,4,2,6,0.08,0.04,0.12,15.66,2002-05-19,"early"
39614,"cole-cameron","D",5,2019,"DY+3",68,10,0,12,0.147,0,0.176,20.05,1998-05-09,"early"
44640,"brendan-kischnick","D",2,2019,"DY",51,3,0,3,0.059,0,0.059,14.56,2001-03-27,"early"
44407,"mason-howard","D",2,2019,"DY",52,3,0,3,0.058,0,0.058,12.85,2001-02-03,"early"
42678,"rhys-forhan","F",3,2019,"DY+1",18,2,0,2,0.111,0,0.111,9.88,2000-01-17,"early"
45650,"shawn-spearing","D",1,2019,"DY-1",36,3,0,3,0.083,0,0.083,12.81,2002-07-26,"early"
39478,"sean-allen","D",5,2019,"DY+3",55,7,0,7,0.127,0,0.127,16.89,1998-04-21,"early"
42763,"paul-larabie","F",3,2019,"DY+1",37,3,0,3,0.081,0,0.081,11.22,2000-01-28,"early"
44184,"marko-jakovljevic","D",3,2019,"DY",57,7,0,7,0.123,0,0.123,15.12,2000-11-24,"late"
44481,"dennis-golovatchev","F",2,2019,"DY",59,3,0,3,0.051,0,0.051,10.57,2001-02-19,"early"
45324,"pacey-schlueting","D",1,2019,"DY-1",60,3,0,3,0.05,0,0.05,12.42,2002-01-02,"early"
45521,"jacob-murray","D",1,2019,"DY-1",62,4,4,8,0.065,0.065,0.129,18.18,2002-04-11,"early"
42639,"ryan-bangs","D",3,2019,"DY+1",42,7,2,9,0.167,0.048,0.214,16.51,2000-01-09,"early"
45287,"igor-chibrikov","D",2,2019,"DY-1",64,9,0,9,0.141,0,0.141,15.99,2001-11-30,"late"
44767,"mathew-hill","D",2,2019,"DY",65,13,0,13,0.2,0,0.2,16.62,2001-05-01,"early"
45280,"marcus-gretz","D",2,2019,"DY-1",22,4,0,4,0.182,0,0.182,21,2001-11-22,"late"
42287,"nikita-zuyev","D",4,2019,"DY+1",23,2,0,2,0.087,0,0.087,13.94,1999-09-25,"late"
44110,"cameron-hough","F",3,2019,"DY",46,2,0,2,0.043,0,0.044,12.78,2000-10-23,"late"
45644,"kallaway-mercer","F",1,2019,"DY-1",47,2,0,2,0.043,0,0.043,10.7,2002-07-17,"early"
45535,"matthew-sredl","D",1,2019,"DY-1",24,1,0,1,0.042,0,0.042,13.63,2002-04-22,"early"
45297,"cal-christner","F",2,2019,"DY-1",25,3,0,3,0.12,0,0.12,9.36,2001-12-08,"late"
44003,"victor-hadfield","D",3,2019,"DY",51,7,0,7,0.137,0,0.137,12.76,2000-09-21,"late"
39100,"mitchell-byrne","D",5,2019,"DY+3",26,3,0,3,0.115,0,0.115,18.08,1998-03-04,"early"
43773,"dylan-d-agostino","F",3,2019,"DY+1",26,1,0,1,0.038,0,0.038,8.41,2000-07-22,"early"
44385,"arber-xhekaj","D",2,2019,"DY",59,3,0,3,0.051,0,0.051,12.65,2001-01-30,"early"
44479,"graham-dickerson","F",2,2019,"DY",43,2,1,3,0.047,0.023,0.07,9.73,2001-02-19,"early"
45700,"frank-jenkins","D",1,2019,"DY-2",44,4,0,4,0.091,0,0.091,12.97,2002-09-25,"late"
45607,"charlie-callaghan","D",1,2019,"DY-1",49,3,1,5,0.061,0.02,0.102,13.1,2002-06-11,"early"
43478,"joseph-rupoli","D",3,2019,"DY+1",51,3,0,3,0.059,0,0.059,11.46,2000-05-24,"early"
42783,"emmett-gordon","D",3,2019,"DY+1",56,2,0,3,0.036,0,0.054,15.81,2000-01-31,"early"
43063,"isaac-walker","D",3,2019,"DY+1",25,1,0,1,0.04,0,0.04,18.33,2000-03-16,"early"
43584,"bryan-laureigh","F",3,2019,"DY+1",13,1,0,1,0.077,0,0.077,10.6,2000-06-17,"early"
45180,"dustin-hutton","F",2,2019,"DY-1",10,1,0,1,0.1,0,0.1,9.24,2001-09-22,"late"
45394,"matthew-papais","F",1,2019,"DY-1",12,1,0,1,0.083,0,0.083,8.98,2002-01-29,"early"
45425,"ian-lemieux","D",1,2019,"DY-1",19,1,0,1,0.053,0,0.053,15.27,2002-02-13,"early"
45440,"luke-evangelista","F",1,2019,"DY-1",27,2,0,2,0.074,0,0.074,9.15,2002-02-21,"early"
45898,"carter-tresoor","F",2,2019,"DY",26,0,0,0,0,0,0,9.72,2001-02-15,"early"
45990,"nolan-dillingham-morelli","D",1,2019,"DY-1",18,0,0,0,0,0,0,15.47,2002-06-22,"early"
43971,"jan-jenik","F",4,2020,"DY+2",27,37,15,56,1.37,0.556,2.074,24.52,2000-09-15,"early"
45151,"nicholas-robertson","F",3,2020,"DY+1",46,49,28,86,1.065,0.609,1.87,22.39,2001-09-11,"early"
45181,"marco-rossi","F",3,2020,"DY",56,80,38,120,1.429,0.679,2.143,22.54,2001-09-23,"late"
45672,"quinton-byfield","F",2,2020,"DY",45,56,22,82,1.244,0.489,1.822,20.26,2002-08-19,"early"
44324,"connor-mcmichael","F",3,2020,"DY+1",52,59,41,102,1.135,0.788,1.962,23.19,2001-01-15,"early"
44962,"arthur-kaliyev","F",3,2020,"DY+1",57,54,41,98,0.947,0.719,1.719,23.86,2001-06-26,"early"
45319,"cole-perfetti","F",2,2020,"DY",61,78,29,111,1.279,0.475,1.82,20.32,2002-01-01,"early"
42084,"joseph-garreffa","F",5,2020,"DY+3",52,62,28,90,1.192,0.538,1.731,20.71,1999-08-09,"early"
45057,"philip-tomasino","F",3,2020,"DY+1",62,59,34,100,0.952,0.548,1.613,21.96,2001-07-28,"early"
42591,"akil-thomas","F",4,2020,"DY+2",49,50,30,84,1.02,0.612,1.714,22.15,2000-01-02,"early"
42909,"pavel-gogolev","F",4,2020,"DY+2",63,64,31,96,1.016,0.492,1.524,22.84,2000-02-19,"early"
42178,"ivan-lodnia","F",5,2020,"DY+3",41,39,19,62,0.951,0.463,1.512,22.69,1999-08-31,"early"
44514,"jamieson-rees","F",3,2020,"DY+1",39,36,20,61,0.923,0.513,1.564,19.65,2001-02-26,"early"
45170,"jack-quinn","F",3,2020,"DY",62,53,31,89,0.855,0.5,1.436,20.85,2001-09-19,"late"
41123,"austen-keating","F",5,2020,"DY+3",58,62,24,89,1.069,0.414,1.534,21.11,1999-03-07,"early"
40982,"brett-neumann","F",5,2020,"DY+3",62,48,33,83,0.774,0.532,1.339,22.08,1999-02-15,"early"
43768,"ty-dellandrea","F",4,2020,"DY+2",47,46,21,70,0.979,0.447,1.489,21.29,2000-07-21,"early"
45526,"jacob-perreault","F",2,2020,"DY",57,41,29,70,0.719,0.509,1.228,19.28,2002-04-15,"early"
42818,"liam-foudy","F",4,2020,"DY+2",45,47,19,68,1.044,0.422,1.511,21.25,2000-02-04,"early"
46005,"yevgeni-oksentyuk","F",3,2020,"DY+1",58,63,15,78,1.086,0.259,1.345,18.61,2001-02-27,"early"
42908,"chad-yetman","F",4,2020,"DY+2",61,50,18,74,0.82,0.295,1.213,20.71,2000-02-18,"early"
44868,"ryan-suzuki","F",3,2020,"DY+1",44,40,18,58,0.909,0.409,1.318,18.83,2001-05-28,"early"
40650,"greg-meireles","F",5,2020,"DY+3",48,31,28,65,0.646,0.583,1.354,20.81,1999-01-01,"early"
42992,"damien-giroux","F",4,2020,"DY+2",61,52,16,75,0.852,0.262,1.23,18.59,2000-03-03,"early"
43086,"riley-damiani","F",4,2020,"DY+2",61,42,32,78,0.689,0.525,1.279,20.84,2000-03-20,"early"
45361,"tyson-foerster","F",2,2020,"DY",62,45,34,80,0.726,0.548,1.29,20.42,2002-01-18,"early"
40852,"ryan-mcgregor","F",5,2020,"DY+3",52,47,19,68,0.904,0.365,1.308,20.84,1999-01-29,"early"
43620,"cam-hillis","F",4,2020,"DY+2",62,63,19,83,1.016,0.306,1.339,22.55,2000-06-24,"early"
43885,"maxim-golod","F",4,2020,"DY+2",63,48,25,78,0.762,0.397,1.238,20.39,2000-08-18,"early"
41226,"sean-josling","F",5,2020,"DY+3",60,49,23,78,0.817,0.383,1.3,19.7,1999-03-22,"early"
40687,"noel-hoefenmayer","D",5,2020,"DY+3",58,44,38,82,0.759,0.655,1.414,27.01,1999-01-06,"early"
44740,"cole-schwindt","F",3,2020,"DY+1",57,51,20,71,0.895,0.351,1.246,20.03,2001-04-25,"early"
42758,"mitchell-hoelscher","F",4,2020,"DY+2",62,53,15,76,0.855,0.242,1.226,18.8,2000-01-27,"early"
43864,"ryan-merkley","D",4,2020,"DY+2",60,33,42,76,0.55,0.7,1.267,23.76,2000-08-14,"early"
46023,"shane-wright","F",0,2020,"DY-2",58,44,20,66,0.759,0.345,1.138,19.76,2004-01-05,"early"
42848,"matej-pekar","F",4,2020,"DY+2",51,47,16,63,0.922,0.314,1.235,18.86,2000-02-10,"early"
41118,"zach-gallant","F",5,2020,"DY+3",59,37,25,65,0.627,0.424,1.102,20.3,1999-03-06,"early"
42243,"david-levin","F",5,2020,"DY+2",57,45,24,73,0.789,0.421,1.281,19.6,1999-09-16,"late"
45618,"jan-mysak","F",2,2020,"DY",22,14,8,25,0.636,0.364,1.136,20.42,2002-06-24,"early"
41711,"cole-coskey","F",5,2020,"DY+3",62,53,25,80,0.855,0.403,1.29,19.48,1999-06-01,"early"
43406,"zackary-trott","F",4,2020,"DY+2",62,43,19,66,0.694,0.306,1.064,19.59,2000-05-10,"early"
40791,"bradley-chenier","F",5,2020,"DY+3",59,41,19,65,0.695,0.322,1.102,20.52,1999-01-20,"early"
43830,"alec-regula","D",4,2020,"DY+2",56,31,26,60,0.554,0.464,1.071,26.48,2000-08-06,"early"
47656,"martin-chromiak","F",2,2020,"DY",28,22,11,33,0.786,0.393,1.179,19.49,2002-08-20,"early"
45363,"james-hardie","F",2,2020,"DY",59,46,17,63,0.78,0.288,1.068,19.49,2002-01-18,"early"
44985,"blake-murray","F",3,2020,"DY+1",63,52,18,72,0.825,0.286,1.143,18.3,2001-07-05,"early"
44354,"yegor-afanasyev","F",3,2020,"DY+1",62,45,22,67,0.726,0.355,1.081,17.81,2001-01-23,"early"
44039,"tyler-angle","F",4,2020,"DY+1",62,47,20,67,0.758,0.323,1.081,17.47,2000-09-30,"late"
45513,"tyler-tullio","F",2,2020,"DY",62,48,18,66,0.774,0.29,1.064,20.84,2002-04-05,"early"
41429,"liam-hawel","F",5,2020,"DY+3",54,49,21,71,0.907,0.389,1.315,18.66,1999-04-18,"early"
43008,"curtis-douglas","F",4,2020,"DY+2",62,50,7,60,0.806,0.113,0.968,18.53,2000-03-06,"early"
45103,"keean-washkurak","F",3,2020,"DY+1",49,33,15,52,0.673,0.306,1.061,19.5,2001-08-16,"early"
42595,"liam-kirk","F",4,2020,"DY+2",47,32,16,50,0.681,0.34,1.064,18.8,2000-01-03,"early"
41504,"jonathan-yantsis","F",5,2020,"DY+3",63,43,16,59,0.683,0.254,0.936,18.9,1999-04-28,"early"
43365,"johnny-gruden","F",4,2020,"DY+2",59,48,18,66,0.814,0.305,1.119,18.54,2000-05-04,"early"
42877,"allan-mcshane","F",4,2020,"DY+2",62,42,23,67,0.677,0.371,1.081,19.78,2000-02-14,"early"
43144,"sergei-popov","F",4,2020,"DY+2",61,49,21,70,0.803,0.344,1.147,17.78,2000-03-27,"early"
45290,"brandon-coe","F",3,2020,"DY",60,44,13,57,0.733,0.217,0.95,18.72,2001-12-01,"late"
45537,"rory-kerins","F",2,2020,"DY",64,44,14,59,0.688,0.219,0.922,17.89,2002-04-23,"early"
43495,"luke-moncada","F",4,2020,"DY+2",62,46,6,60,0.742,0.097,0.968,18.78,2000-05-29,"early"
43974,"semyon-der-arguchintsev","F",4,2020,"DY+2",55,45,29,75,0.818,0.527,1.364,19.4,2000-09-15,"early"
42655,"declan-chisholm","D",4,2020,"DY+2",59,36,33,69,0.61,0.559,1.169,24.61,2000-01-12,"early"
42941,"jack-wismer","F",4,2020,"DY+2",62,44,8,54,0.71,0.129,0.871,16.29,2000-02-24,"early"
43576,"aidan-dudas","F",4,2020,"DY+2",48,31,18,53,0.646,0.375,1.104,21.05,2000-06-15,"early"
43839,"serron-noel","F",4,2020,"DY+2",48,35,10,47,0.729,0.208,0.979,17.29,2000-08-08,"early"
43578,"kaleb-pearson","F",4,2020,"DY+2",62,38,13,52,0.613,0.21,0.839,16.42,2000-06-15,"early"
41752,"brady-lyle","D",5,2020,"DY+3",62,40,25,65,0.645,0.403,1.048,25.24,1999-06-06,"early"
42286,"d.j.-busdeker","F",5,2020,"DY+2",62,41,7,57,0.661,0.113,0.919,18.05,1999-09-25,"late"
45580,"zayde-wisdom","F",2,2020,"DY",62,45,13,59,0.726,0.21,0.952,19.3,2002-05-20,"early"
41506,"kyle-maclean","F",5,2020,"DY+3",51,31,13,46,0.608,0.255,0.902,18.85,1999-04-29,"early"
44225,"eric-uba","F",4,2020,"DY+1",63,50,8,58,0.794,0.127,0.921,18.48,2000-12-17,"late"
44035,"kyen-sopa","F",4,2020,"DY+1",52,30,14,46,0.577,0.269,0.885,18.55,2000-09-30,"late"
41193,"issac-nurse","F",5,2020,"DY+3",31,21,4,26,0.677,0.129,0.839,17.57,1999-03-16,"early"
42907,"barret-kirwin","F",4,2020,"DY+2",62,44,14,59,0.71,0.226,0.952,18.51,2000-02-18,"early"
44542,"mitchell-russell","F",3,2020,"DY+1",51,28,12,42,0.549,0.235,0.824,18.07,2001-03-06,"early"
46008,"mason-mctavish","F",1,2020,"DY-1",57,33,9,42,0.579,0.158,0.737,16.53,2003-01-30,"early"
41351,"jacob-durham","F",5,2020,"DY+3",63,42,12,54,0.667,0.19,0.857,16.53,1999-04-07,"early"
44397,"cody-morgan","F",3,2020,"DY+1",63,45,13,58,0.714,0.206,0.921,16.51,2001-02-01,"early"
45185,"jaromir-pytlik","F",3,2020,"DY",56,32,16,50,0.571,0.286,0.893,18.73,2001-09-25,"late"
40797,"cedric-ralph","F",5,2020,"DY+3",46,25,8,35,0.543,0.174,0.761,17.81,1999-01-21,"early"
42555,"matthew-struthers","F",5,2020,"DY+2",62,31,27,59,0.5,0.435,0.952,18.4,1999-12-26,"late"
44734,"graeme-clarke","F",3,2020,"DY+1",16,12,5,17,0.75,0.312,1.062,17.54,2001-04-24,"early"
44922,"cole-mackay","F",3,2020,"DY+1",64,35,11,51,0.547,0.172,0.797,16.37,2001-06-13,"early"
45111,"thomas-harley","D",3,2020,"DY+1",59,30,27,57,0.508,0.458,0.966,24.38,2001-08-19,"early"
41930,"shane-bulitka","F",5,2020,"DY+3",62,37,10,52,0.597,0.161,0.839,17.68,1999-07-09,"early"
42236,"oliver-castleman","F",5,2020,"DY+3",62,34,22,58,0.548,0.355,0.936,18.29,1999-09-15,"early"
45616,"evan-vierling","F",2,2020,"DY",43,31,13,44,0.721,0.302,1.023,18.43,2002-06-20,"early"
45475,"reid-valade","F",2,2020,"DY",52,33,4,39,0.635,0.077,0.75,15.95,2002-03-14,"early"
42985,"tyler-tucker","D",4,2020,"DY+2",55,34,21,56,0.618,0.382,1.018,24.61,2000-03-01,"early"
42278,"aidan-brown","F",5,2020,"DY+2",57,33,8,47,0.579,0.14,0.825,17.72,1999-09-23,"late"
43627,"riley-mccourt","D",4,2020,"DY+2",63,36,25,62,0.571,0.397,0.984,23.4,2000-06-26,"early"
40926,"jason-willms","F",5,2020,"DY+3",60,34,16,53,0.567,0.267,0.883,18.48,1999-02-08,"early"
45440,"luke-evangelista","F",2,2020,"DY",62,57,2,61,0.919,0.032,0.984,18.49,2002-02-21,"early"
44763,"tye-kartye","F",3,2020,"DY+1",64,42,7,53,0.656,0.109,0.828,16.63,2001-04-30,"early"
44988,"jordan-frasca","F",3,2020,"DY+1",58,30,12,43,0.517,0.207,0.741,19.01,2001-07-05,"early"
43838,"connor-corcoran","D",4,2020,"DY+2",62,33,21,54,0.532,0.339,0.871,24.44,2000-08-07,"early"
46004,"oliver-suni","F",2,2020,"DY",43,20,12,32,0.465,0.279,0.744,15.71,2002-02-13,"early"
44371,"daniel-d-amico","F",3,2020,"DY+1",61,41,9,50,0.672,0.148,0.82,16.15,2001-01-26,"early"
43857,"blade-jenkins","F",4,2020,"DY+2",47,31,9,40,0.66,0.191,0.851,17.21,2000-08-11,"early"
45183,"hayden-fowler","F",3,2020,"DY",52,33,9,42,0.635,0.173,0.808,18.6,2001-09-24,"late"
44469,"tag-bertuzzi","F",3,2020,"DY+1",57,30,17,47,0.526,0.298,0.825,18.04,2001-02-18,"early"
45640,"logan-morrison","F",2,2020,"DY",59,26,19,45,0.441,0.322,0.763,17.54,2002-07-09,"early"
43228,"richard-whittaker","F",4,2020,"DY+2",57,36,6,44,0.632,0.105,0.772,17.06,2000-04-08,"early"
44394,"joe-carroll","F",3,2020,"DY+1",52,29,10,40,0.558,0.192,0.769,16.4,2001-02-01,"early"
44366,"robert-calisti","D",3,2020,"DY+1",64,26,24,50,0.406,0.375,0.781,22.67,2001-01-25,"early"
45516,"jamie-drysdale","D",2,2020,"DY",49,26,21,47,0.531,0.429,0.959,22.4,2002-04-08,"early"
41164,"macauley-carson","F",5,2020,"DY+3",63,38,9,50,0.603,0.143,0.794,17.33,1999-03-12,"early"
43761,"ryan-roth","F",4,2020,"DY+2",63,37,19,56,0.587,0.302,0.889,16.42,2000-07-20,"early"
45569,"jean-luc-foudy","F",2,2020,"DY",59,29,13,43,0.492,0.22,0.729,15.37,2002-05-13,"early"
45451,"declan-mcdonnell","F",2,2020,"DY",63,36,6,42,0.571,0.095,0.667,14.7,2002-02-25,"early"
45707,"avery-hayes","F",2,2020,"DY-1",42,22,5,29,0.524,0.119,0.69,16.35,2002-10-10,"late"
43017,"nicholas-canade","F",4,2020,"DY+2",51,33,6,40,0.647,0.118,0.784,17.06,2000-03-07,"early"
41701,"matthew-philip","F",5,2020,"DY+3",48,21,5,29,0.438,0.104,0.604,17.16,1999-05-31,"early"
41625,"jaden-peca","F",5,2020,"DY+3",63,32,10,43,0.508,0.159,0.682,15.14,1999-05-18,"early"
43026,"owen-robinson","F",4,2020,"DY+2",63,37,9,46,0.587,0.143,0.73,14.7,2000-03-09,"early"
44487,"mike-petizian","F",3,2020,"DY+1",63,37,2,43,0.587,0.032,0.682,15.74,2001-02-20,"early"
45681,"ethan-cardwell","F",2,2020,"DY",63,38,8,47,0.603,0.127,0.746,15.93,2002-08-30,"early"
42245,"calvin-martin","F",5,2020,"DY+2",56,31,6,40,0.554,0.107,0.714,16.51,1999-09-16,"late"
42937,"adam-mcmaster","F",4,2020,"DY+2",60,31,10,42,0.517,0.167,0.7,17.91,2000-02-24,"early"
43412,"owen-gilhula","F",4,2020,"DY+2",51,23,9,33,0.451,0.176,0.647,14.06,2000-05-11,"early"
45413,"will-cuylle","F",2,2020,"DY",62,29,13,42,0.468,0.21,0.677,15.86,2002-02-05,"early"
44609,"ethan-keppen","F",3,2020,"DY+1",44,22,4,29,0.5,0.091,0.659,16.22,2001-03-20,"early"
41821,"cole-purboo","F",5,2020,"DY+3",59,27,16,44,0.458,0.271,0.746,16.54,1999-06-18,"early"
46007,"francesco-pinelli","F",1,2020,"DY-1",59,34,7,41,0.576,0.119,0.695,15.21,2003-04-11,"early"
44632,"billy-constantinou","D",3,2020,"DY+1",60,29,24,53,0.483,0.4,0.883,20.49,2001-03-25,"early"
45314,"aidan-prueter","F",3,2020,"DY",55,29,4,33,0.527,0.073,0.6,17.07,2001-12-21,"late"
45113,"austen-swankler","F",3,2020,"DY+1",59,37,8,45,0.627,0.136,0.763,16.23,2001-08-21,"early"
45410,"antonio-stranges","F",2,2020,"DY",61,35,5,40,0.574,0.082,0.656,15.05,2002-02-05,"early"
44252,"keegan-stevenson","F",4,2020,"DY+1",63,30,11,43,0.476,0.175,0.682,18.84,2000-12-31,"late"
42010,"jacob-tortora","F",5,2020,"DY+3",12,4,2,6,0.333,0.167,0.5,13.19,1999-07-25,"early"
43093,"samuel-bitten","F",4,2020,"DY+2",52,28,4,32,0.538,0.077,0.615,15.97,2000-03-21,"early"
46009,"brett-harrison","F",1,2020,"DY-1",58,23,13,37,0.397,0.224,0.638,15.05,2003-06-07,"early"
46013,"brennan-othmann","F",1,2020,"DY-1",55,29,4,33,0.527,0.073,0.6,13.17,2003-01-05,"early"
40944,"daniel-singer","F",5,2020,"DY+3",31,15,1,16,0.484,0.032,0.516,14.89,1999-02-10,"early"
43363,"nathan-dunkley","F",4,2020,"DY+2",62,31,3,34,0.5,0.048,0.548,13.99,2000-05-03,"early"
46018,"chase-stillman","F",1,2020,"DY-1",58,33,1,34,0.569,0.017,0.586,12.92,2003-03-29,"early"
42928,"connor-roberts","F",4,2020,"DY+2",61,39,2,43,0.639,0.033,0.705,15.9,2000-02-22,"early"
44529,"brayden-guy","F",3,2020,"DY+1",59,31,8,39,0.525,0.136,0.661,16.02,2001-03-03,"early"
45464,"jake-uberti","F",2,2020,"DY",57,23,10,33,0.404,0.175,0.579,15.68,2002-03-07,"early"
43510,"axel-bergkvist","D",4,2020,"DY+2",62,31,21,52,0.5,0.339,0.839,19.77,2000-06-01,"early"
45032,"mason-millman","D",3,2020,"DY+1",58,32,12,44,0.552,0.207,0.759,21.13,2001-07-18,"early"
44135,"luke-bignell","F",4,2020,"DY+1",54,28,7,37,0.519,0.13,0.685,18.62,2000-11-03,"late"
46086,"vitali-pinchuk","F",2,2020,"DY",54,26,8,34,0.481,0.148,0.63,14.62,2002-01-11,"early"
44003,"victor-hadfield","F",4,2020,"DY+1",46,23,1,26,0.5,0.022,0.565,13.81,2000-09-21,"late"
42726,"bode-wilde","D",4,2020,"DY+2",11,6,5,11,0.545,0.455,1,22.29,2000-01-24,"early"
46003,"ilya-solovyov","D",4,2020,"DY+2",53,22,14,40,0.415,0.264,0.755,22.18,2000-07-20,"early"
46024,"wyatt-johnston","F",1,2020,"DY-1",53,27,3,30,0.509,0.057,0.566,13.12,2003-05-14,"early"
45592,"alec-belanger","D",2,2020,"DY",61,26,6,32,0.426,0.098,0.525,17.34,2002-05-29,"early"
41780,"luke-boka","F",5,2020,"DY+3",59,33,2,36,0.559,0.034,0.61,15.69,1999-06-12,"early"
42670,"carter-robertson","D",4,2020,"DY+2",62,17,14,33,0.274,0.226,0.532,20.86,2000-01-15,"early"
43754,"danny-katic","F",4,2020,"DY+2",62,33,3,36,0.532,0.048,0.581,14.17,2000-07-19,"early"
44861,"vladislav-kolyachonok","D",3,2020,"DY+1",53,26,7,33,0.491,0.132,0.623,22.86,2001-05-26,"early"
45295,"anthony-tabak","F",3,2020,"DY",67,31,7,42,0.463,0.104,0.627,15.29,2001-12-06,"late"
41679,"josh-nelson","F",5,2020,"DY+3",65,31,2,37,0.477,0.031,0.569,16,1999-05-27,"early"
44233,"danil-antropov","F",4,2020,"DY+1",61,28,6,35,0.459,0.098,0.574,14.3,2000-12-20,"late"
43382,"jake-goldowski","F",4,2020,"DY+2",62,30,2,33,0.484,0.032,0.532,13.31,2000-05-07,"early"
45483,"riley-piercey","F",2,2020,"DY",62,31,3,34,0.5,0.048,0.548,14.47,2002-03-20,"early"
43631,"nolan-hutcheson","F",4,2020,"DY+2",55,25,2,28,0.455,0.036,0.509,15.24,2000-06-26,"early"
44333,"dalton-duhart","F",3,2020,"DY+1",58,29,0,29,0.5,0,0.5,12.78,2001-01-18,"early"
44686,"daniel-d-amato","F",3,2020,"DY+1",63,29,1,32,0.46,0.016,0.508,13.31,2001-04-08,"early"
43158,"kirill-nizhnikov","F",4,2020,"DY+2",10,3,3,6,0.3,0.3,0.6,14.17,2000-03-29,"early"
44774,"nathan-allensen","D",3,2020,"DY+1",55,16,16,33,0.291,0.291,0.6,21.19,2001-05-03,"early"
43364,"brady-hinz","F",4,2020,"DY+2",58,19,9,28,0.328,0.155,0.483,13.44,2000-05-03,"early"
45164,"nicholas-wong","F",3,2020,"DY",61,22,9,32,0.361,0.148,0.525,15.02,2001-09-17,"late"
45718,"daniil-chayka","D",2,2020,"DY-1",56,22,12,34,0.393,0.214,0.607,22.29,2002-10-22,"late"
45180,"dustin-hutton","F",3,2020,"DY",51,26,2,28,0.51,0.039,0.549,12.73,2001-09-22,"late"
45606,"ty-collins","F",2,2020,"DY",59,22,5,27,0.373,0.085,0.458,14.06,2002-06-11,"early"
45575,"ryan-o-rourke","D",2,2020,"DY",54,20,15,37,0.37,0.278,0.685,23.44,2002-05-16,"early"
46037,"ty-voit","F",1,2020,"DY-1",49,25,3,28,0.51,0.061,0.571,13.35,2003-06-10,"early"
41255,"jakob-brahaney","D",5,2020,"DY+3",60,18,19,37,0.3,0.317,0.617,25.94,1999-03-26,"early"
45603,"cameron-butler","F",2,2020,"DY",66,21,11,32,0.318,0.167,0.485,17.38,2002-06-09,"early"
41111,"jack-phibbs","F",5,2020,"DY+3",61,26,0,28,0.426,0,0.459,13.43,1999-03-05,"early"
44386,"matvei-guskov","F",3,2020,"DY+1",62,29,1,30,0.468,0.016,0.484,14.03,2001-01-30,"early"
43106,"billy-moskal","F",4,2020,"DY+2",58,23,1,27,0.397,0.017,0.466,14.43,2000-03-22,"early"
41217,"markus-phillips","D",5,2020,"DY+3",25,9,1,11,0.36,0.04,0.44,21.95,1999-03-21,"early"
45511,"theoren-hill","F",2,2020,"DY",53,22,1,23,0.415,0.019,0.434,12.15,2002-04-04,"early"
45105,"liam-van-loon","F",3,2020,"DY+1",56,30,3,33,0.536,0.054,0.589,15.45,2001-08-17,"early"
41539,"kade-landry","D",5,2020,"DY+3",59,17,13,32,0.288,0.22,0.542,21.89,1999-05-03,"early"
46011,"connor-lockhart","F",1,2020,"DY-1",57,20,7,27,0.351,0.123,0.474,13.56,2003-01-21,"early"
